Account,Date,Channel,Units,0:00,0:05,0:10,0:15,Mean_15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,Mean_1_15,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55:00
27797850024,1/11/2016,605112205 1 kWh,kWh,12.294,15.587999,17.936998,18.045,68.759996,17.702999,17.406,16.83,17.271,16.901999,17.532,18.341999,17.990999,16.838999,89.05845785,15.650999,12.681,11.061,9.431999,8.379,7.362,6.876,7.011,6.741,5.697,6.498,6.282,6.498,7.065,6.66,6.417,7.128,6.129,5.751,6.399,7.191,6.849,6.273,6.003,5.85,6.201,7.551,6.75,6.633,7.371,6.48,7.569,6.579,5.832,6.03,5.76,7.335,6.57,6.506999,6.335999,6.669,7.416,6.255,5.481,5.76,6.615,7.578,7.236,6.984,6.677999,6.03,6.255,7.191,6.776999,6.786,7.047,7.515,6.696,6.489,6.48,7.11,7.821,8.009999,7.542,7.083,7.947,6.957,7.425,7.146,6.957,6.885,6.912,7.857,7.596,7.605,8.325,7.551,6.957,6.912,7.029,7.794,7.173,6.957,6.768,6.489,6.732,6.894,7.434,7.092,7.317,7.217999,6.291,6.579,6.633,7.038,7.11,7.164,7.38,6.552,7.092,6.687,6.651,6.471,6.506999,6.759,6.138,6.03,6.075,6.741,7.425,6.759,6.183,5.121,5.904,6.264,6.3,6.246,5.859,5.985,5.904,6.957,6.822,6.975,6.129,6.174,6.012,6.03,6.039,6.867,6.192,6.093,6.03,6.219,7.191,7.038,7.623,6.273,5.949,6.75,6.363,6.138,6.102,5.526,6.381,5.724,6.399,6.687,6.57,6.372,5.859,5.922,5.598,6.093,6.498,6.804,6.642,6.408,6.48,6.246,6.624,6.237,6.237,6.003,6.138,6.768,6.525,6.768,6.831,6.876,7.056,5.67,5.814,5.886,6.588,6.993,7.011,6.93,7.092,6.498,6.984,6.957,7.326,6.822,6.947999,6.894,7.974,7.758,7.551,7.631999,7.74,7.101,7.263,7.299,8.891999,7.893,7.704,6.831,6.399,7.785,7.137,7.794,7.289999,8.235,7.559999,6.921,6.849,6.957,8.891999,7.92,7.398,6.309,6.561,7.668,7.02,7.289999,7.65,7.245,6.93,6.534,6.66,6.876,7.299,7.272,6.939,6.561,6.723,7.443,8.207999,7.686,7.074,7.038,6.813,6.921,6.813,6.642,6.993,6.975,7.074,7.047,6.246,6.831,7.002,6.984,7.362,6.867,7.289999,6.561,6.633,7.092,7.173,7.686,7.11,6.894,6.813,6.768,7.011,6.804,7.002,6.93,7.443,7.479,6.947999,6.552,6.876,6.516,7.551,6.894,6.876,6.867,6.723,7.038,6.804,6.705,6.876,6.876
27797850024,1/12/2016,605112205 1 kWh,kWh,7.047,7.443,6.84,6.435,27.624,6.57,6.444,7.362,6.795,7.2,6.66,6.957,7.614,7.263,36.38584615,6.957,7.002,6.732,6.93,6.66,6.669,6.84,6.858,6.867,7.730999,6.957,7.047,6.723,6.525,6.822,6.903,6.84,6.939,7.029,6.876,7.029,6.471,6.354,6.399,6.732,7.146,6.858,6.966,6.849,6.912,6.795,7.254,6.579,6.741,6.399,6.957,6.768,6.975,6.813,6.795,8.405999,7.236,6.984,6.768,6.426,6.335999,6.615,6.3,7.677,6.804,6.795,6.786,6.75,7.533,6.912,6.957,7.047,7.388999,7.658999,7.217999,7.344,7.217999,7.677,8.226,7.488,7.217999,7.335,7.596,7.101,7.236,7.326,7.631999,7.578,7.758,7.407,7.254,7.631999,7.326,8.207999,8.091,8.405999,7.434,7.217999,7.578,7.182,7.362,7.308,7.128,6.957,6.597,6.795,7.533,7.272,7.326,7.236,6.822,7.254,7.866,7.641,7.118999,6.525,7.272,7.272,7.227,6.831,6.894,7.974,7.730999,7.515,6.651,6.984,7.092,7.164,6.714,5.931,6.012,6.642,6.282,6.687,6.228,6.705,6.867,7.002,6.741,6.606,5.967,6.174,6.606,6.264,6.975,6.462,6.48,6.48,7.551,6.885,7.542,5.877,6.057,5.922,6.282,6.822,6.462,6.201,6.381,6.741,7.164,6.867,5.958,5.985,5.985,6.471,5.949,6.327,6.651,7.074,6.903,6.183,5.886,5.895,6.444,6.174,6.363,6.831,6.813,6.804,6.642,6.552,5.742,5.742,5.949,7.002,6.57,6.93,6.849,6.552,6.651,6.066,6.471,7.416,7.911,7.983,7.299,7.497,6.957,6.894,6.642,7.515,7.497,6.741,6.606,7.11,7.460999,7.209,6.93,7.074,7.038,7.758,6.776999,7.074,6.264,6.84,6.912,6.921,7.074,7.029,6.786,7.011,6.687,7.335,7.2,6.795,6.615,6.003,6.723,6.714,7.245,7.2,7.236,6.795,6.506999,7.092,6.705,6.444,6.462,6.714,6.677999,6.741,6.759,7.227,7.407,7.065,6.939,6.732,6.12,5.976,7.047,6.975,7.217999,6.462,6.732,6.93,6.93,7.217999,7.559999,8.226,7.353,6.714,6.633,7.146,6.795,6.867,6.147,6.462,6.867,6.759,6.804,7.038,7.353,7.101,7.011,6.912,7.11,7.191,6.669,6.525,6.021,6.174,6.615,6.894,7.460999,6.453,6.462,6.372,6.723,6.651
27797850024,1/13/2016,605112205 1 kWh,kWh,6.921,6.156,5.868,6.084,24.144,6.903,6.804,6.741,6.741,6.417,6.309,6.677999,6.804,6.759,33.639692,6.723,6.776999,5.931,5.4,6.363,6.876,6.957,6.84,6.947999,6.813,6.273,6.345,6.399,6.651,7.029,6.858,6.327,5.796,5.886,6.462,6.677999,6.561,6.957,7.236,6.768,6.48,6.435,6.669,6.84,6.93,7.047,7.11,6.885,6.831,6.516,6.588,7.056,7.092,7.137,7.164,6.768,7.047,6.696,7.452,6.642,6.813,7.146,7.758,8.316,7.308,7.02,7.353,6.975,7.452,7.38,7.083,7.236,7.677,7.371,7.434,7.299,7.551,7.407,8.099999,7.460999,7.668,7.118999,7.362,8.091,8.226,7.569,7.524,7.38,8.153999,7.47,7.614,7.802999,7.506,7.92,7.866,7.326,7.308,7.173,8.388,7.497,6.966,7.434,7.362,8.181,7.776,7.65,7.677,7.217999,7.605,6.939,7.092,7.848,7.542,7.812,7.631999,7.65,7.2,7.02,7.38,7.308,7.38,7.497,7.749,7.551,8.019,7.658999,6.876,6.831,7.245,7.551,7.74,7.254,7.118999,6.885,6.677999,7.227,6.93,7.083,7.353,7.533,7.658999,6.813,6.768,6.696,6.894,6.543,7.362,7.47,7.587,7.533,7.38,7.299,6.822,6.506999,6.588,6.831,7.434,7.596,7.118999,6.993,6.048,6.516,6.624,6.489,6.345,6.606,7.128,7.515,7.146,6.795,6.453,6.84,7.623,7.884,6.975,7.236,7.074,7.506,7.802999,7.11,6.39,6.291,6.831,7.2,6.84,7.137,7.146,6.939,7.479,7.658999,6.84,7.047,7.281,7.02,7.749,7.272,7.623,7.866,7.658999,8.91,8.559,8.235,8.405999,8.405999,8.658,8.037,7.730999,7.245,7.353,8.172,7.893,7.335,7.551,7.460999,8.054999,7.875,7.92,7.857,7.767,8.297999,7.47,7.758,8.163,7.47,7.848,7.587,7.92,7.848,7.551,8.289,7.605,7.928999,7.47,7.335,8.262,7.542,7.407,7.362,7.289999,8.091,7.497,7.829999,7.524,7.488,8.019,7.631999,7.425,7.371,7.938,8.469,7.497,7.506,7.794,7.479,8.19,7.596,7.605,7.785,7.443,7.686,8.063999,7.587,8.028,7.182,7.767,8.063999,7.362,7.299,7.299,7.497,7.938,7.901999,6.506999,6.776999,7.38,7.785,7.317,7.326,7.272,7.065,7.308,7.443,7.353,7.398,7.578,7.191,8.073,7.118999,7.191,7.137
27797850024,1/14/2016,605112205 1 kWh,kWh,7.344,7.848,7.299,7.263,29.88,7.317,7.263,7.38,7.875,7.362,7.2,7.236,7.164,7.614,38.78307692,7.614,7.299,7.353,6.993,7.065,7.614,7.542,7.578,7.191,6.849,6.975,6.921,7.002,7.38,7.326,7.092,7.785,7.002,6.939,7.047,7.118999,7.722,7.217999,7.326,7.083,6.966,7.281,8.172,7.074,7.128,7.272,7.344,7.236,7.047,7.272,7.317,7.335,8.136,7.164,7.11,7.353,7.47,6.975,6.975,7.299,7.452,7.101,7.155,7.317,7.658999,7.515,6.921,7.191,7.236,7.488,8.388,7.884,7.371,7.299,8.019,8.009999,7.92,7.901999,8.450999,7.794,8.028,7.74,7.839,8.099999,8.226,8.433,8.145,7.848,7.802999,7.578,8.450999,7.829999,7.668,7.443,7.938,8.009999,7.362,7.388999,7.92,7.542,8.037,7.821,7.794,7.893,7.335,7.983,7.605,7.758,7.614,7.749,7.794,7.254,7.388999,7.308,7.371,8.207999,7.236,7.317,7.452,7.191,7.542,7.299,8.28,8.073,8.198999,7.083,6.813,7.056,8.856,8.424,7.434,7.704,7.146,6.984,7.092,7.209,7.704,7.614,7.767,7.866,8.118,7.524,6.966,7.146,7.938,7.578,7.596,7.11,7.2,7.460999,7.245,7.02,8.163,7.938,8.271,8.153999,7.371,7.460999,7.083,7.686,7.658999,8.000999,7.596,7.695,7.623,7.002,7.335,6.93,7.460999,7.695,7.974,7.641,7.641,7.065,6.677999,7.686,7.118999,7.11,7.434,7.614,7.704,7.452,7.425,7.614,7.002,7.326,7.371,7.425,7.533,7.668,7.785,7.677,7.65,7.614,7.776,7.875,8.405999,7.749,7.749,8.289,8.054999,8.000999,8.153999,9.612,10.728,9.863999,8.639999,8.054999,7.928999,7.623,8.163,8.676,8.379,7.749,7.821,8.19,7.587,7.901999,7.956,8.478,8.927999,8.747999,8.289,7.524,7.92,8.783999,7.938,7.686,7.533,7.911,8.082,7.605,7.425,7.425,7.911,7.299,7.038,7.631999,7.677,7.829999,7.893,7.38,7.317,7.658999,8.19,7.388999,7.443,7.398,7.605,7.956,7.938,8.019,8.000999,8.19,8.019,7.722,8.009999,7.785,8.73,8.585999,9.072,8.577,7.92,7.758,7.884,7.425,7.101,7.713,7.407,7.371,7.353,7.434,7.938,7.559999,7.308,7.299,7.488,8.073,7.488,7.416,7.191,7.317,7.353,6.939,7.317,7.407,7.371,7.425,7.344,7.299
27797850024,1/15/2016,605112205 1 kWh,kWh,7.443,7.416,7.452,7.2,29.424,7.398,7.497,7.65,7.308,7.191,7.245,6.966,7.217999,7.092,38.307692,7.074,7.182,7.344,7.749,7.245,7.029,6.669,7.029,7.641,7.884,7.281,7.056,7.398,7.911,8.118,8.082,7.425,7.191,7.425,6.677999,6.345,6.588,6.876,7.551,7.155,7.245,7.74,7.173,7.812,7.362,7.281,7.092,7.011,7.524,7.344,6.921,7.137,8.046,7.191,6.912,6.93,7.344,7.344,7.443,7.722,7.443,7.308,7.641,7.263,7.272,6.966,7.551,7.524,7.631999,7.631999,8.037,7.542,7.614,7.407,7.479,7.857,8.136,7.848,7.794,7.812,7.668,7.802999,8.181,7.002,7.11,7.92,7.479,7.767,7.911,8.379,7.317,7.452,7.460999,7.191,6.876,6.858,7.434,7.452,7.569,7.641,7.623,7.551,7.542,7.713,7.730999,7.713,7.713,7.614,7.101,7.227,7.47,7.452,7.802999,7.631999,8.009999,8.676,7.443,7.479,7.371,7.425,6.894,7.155,7.146,7.38,7.263,7.38,7.479,7.209,7.794,7.191,7.362,7.02,6.677999,6.705,7.118999,7.083,7.11,7.118999,7.137,6.677999,6.291,6.759,6.876,6.903,6.993,7.074,6.714,6.506999,7.299,6.732,7.227,7.434,7.623,7.704,7.443,6.912,6.939,7.083,7.371,7.011,7.317,7.065,7.056,6.516,6.795,6.776999,7.047,7.011,6.759,6.813,6.327,7.002,6.363,6.255,6.615,7.245,6.506999,7.029,7.434,7.038,6.957,7.254,6.642,6.669,6.993,6.723,7.065,7.407,7.335,7.443,7.191,7.533,7.289999,7.281,7.254,7.515,7.272,7.407,8.226,9.035999,8.361,7.668,7.371,7.668,8.396999,7.596,7.254,6.993,7.083,7.785,7.641,7.749,8.837999,9.801,9.558,7.758,7.686,7.533,7.658999,7.173,7.029,7.011,7.722,8.667,7.388999,7.587,7.236,7.848,6.624,6.606,7.074,6.849,8.073,7.668,7.263,7.443,7.317,7.587,6.525,6.831,6.381,7.425,7.460999,7.281,6.669,7.146,7.074,6.84,6.381,6.093,6.975,6.633,6.471,7.11,7.335,7.956,7.371,6.426,5.913,6.12,7.191,7.263,6.768,6.921,7.137,7.730999,7.875,6.903,7.362,6.759,6.705,6.939,6.732,7.344,8.316,9.368999,7.749,6.651,6.408,6.732,6.858,7.578,7.524,7.992,7.326,6.795,6.534,6.246,7.2,7.776
27797850024,1/16/2016,605112205 1 kWh,kWh,7.668,7.587,6.776999,7.02,28.51199867,6.723,6.506999,6.786,7.281,7.658999,7.992,7.335,7.038,6.831,37.45107559,6.147,5.886,8.297999,7.992,7.875,7.02,6.506999,6.408,6.201,6.615,7.47,7.497,7.074,6.345,6.39,6.48,6.408,7.191,7.083,6.786,6.435,6.399,6.714,6.867,7.587,7.308,6.696,6.444,6.444,6.471,6.741,7.128,6.867,6.138,5.805,5.958,6.849,7.596,7.272,7.317,6.506999,6.183,5.706,6.975,6.804,7.569,7.227,6.506999,7.029,7.227,7.956,7.416,7.631999,5.571,5.976,6.66,7.155,6.849,6.48,7.515,6.318,7.542,7.848,6.696,5.751,6.335999,7.488,7.398,7.245,7.614,6.993,7.884,7.542,7.524,7.272,7.506,8.604,6.174,6.677999,6.795,6.858,8.091,7.47,6.651,7.388999,7.416,7.101,7.236,6.939,7.38,7.289999,6.399,6.597,7.371,8.136,7.353,7.128,6.696,6.912,7.677,8.379,8.262,7.245,7.227,6.471,7.407,7.209,7.677,7.272,7.722,6.894,6.399,6.912,7.038,7.236,7.857,7.65,7.353,7.272,7.479,7.47,6.615,6.543,6.957,7.551,7.299,7.623,7.02,7.065,7.587,7.2,6.786,6.552,7.209,7.38,7.236,7.254,6.831,6.21,6.714,6.732,7.308,6.939,6.768,6.677999,5.769,6.93,6.156,6.894,6.768,6.498,6.183,6.534,6.506999,6.318,6.552,7.65,6.822,6.372,6.534,7.236,6.975,6.183,5.841,6.255,6.165,6.795,6.705,7.227,6.714,6.597,5.895,6.084,6.75,7.191,7.821,6.984,6.939,6.606,6.912,6.93,6.947999,7.506,7.038,7.056,7.038,7.281,7.901999,7.758,7.083,6.444,6.606,7.623,6.714,6.885,7.047,7.614,7.974,6.534,6.246,6.246,7.272,7.236,6.975,6.552,6.894,7.38,7.362,6.804,6.048,6.21,7.776,6.921,6.417,7.065,7.047,8.054999,6.651,6.453,5.895,6.705,7.884,7.047,7.164,7.11,7.272,8.054999,9.153,6.677999,6.489,6.327,7.425,7.002,6.885,6.606,7.182,7.631999,7.11,6.156,5.787,6.633,7.272,7.794,7.542,7.272,6.498,6.525,6.615,6.606,6.993,6.723,6.399,6.552,6.795,7.677,7.443,6.651,6.408,5.769,6.813,7.128,7.704,7.848,7.515,7.191,7.002,6.93,6.759,6.066,6.741,6.246,6.741,6.696,6.885,7.497
27797850024,1/17/2016,605112205 1 kWh,kWh,6.165,6.318,6.219,6.633,25.56,6.489,6.057,6.183,6.426,6.903,6.714,6.633,6.498,6.534,33.64061538,6.426,5.85,5.877,6.138,6.714,7.515,6.183,6.291,6.219,7.047,6.543,6.498,5.697,5.652,6.354,6.723,7.460999,8.108999,6.66,6.03,6.3,6.3,6.516,6.759,6.255,5.859,5.967,6.462,6.264,6.732,6.912,6.462,6.246,6.39,6.192,6.858,6.506999,6.912,5.355,5.724,6.345,6.543,6.597,6.579,6.506999,6.561,6.642,6.939,6.732,6.669,6.732,6.291,6.102,5.769,5.994,6.66,7.533,7.353,6.246,6.264,6.849,6.66,6.984,6.588,6.705,6.849,6.174,5.931,5.931,7.02,7.128,6.759,7.047,6.776999,6.669,6.947999,7.137,6.786,6.506999,5.841,6.066,6.399,6.534,6.677999,6.741,7.488,6.282,6.039,6.273,5.607,6.534,6.984,6.552,6.435,6.372,6.012,5.895,6.093,6.192,6.498,6.579,7.047,6.993,6.894,6.3,6.093,6.606,6.885,6.489,6.975,7.722,7.559999,7.2,7.173,7.118999,6.669,6.345,6.552,7.209,6.615,6.651,6.561,6.75,6.57,6.183,6.192,6.192,6.669,6.435,6.435,7.02,7.767,7.794,7.506,6.039,6.444,6.462,6.947999,7.047,6.858,7.407,7.029,7.146,6.975,7.416,6.93,6.804,6.687,6.66,6.677999,6.327,6.516,6.687,6.498,6.327,6.516,6.408,6.498,6.381,6.597,6.696,6.759,6.327,5.589,5.742,6.084,6.813,7.227,6.894,6.579,6.677999,6.516,7.083,7.11,7.434,7.128,6.93,7.38,7.533,7.947,7.056,7.317,7.263,6.93,6.894,6.903,6.993,6.723,6.885,6.165,6.453,6.677999,6.687,6.327,7.155,7.344,7.11,7.029,7.209,7.236,6.606,7.434,7.11,6.597,6.615,6.372,6.408,6.966,6.687,7.227,7.101,7.191,6.849,6.867,6.768,7.02,6.714,7.182,6.677999,6.894,6.642,6.714,7.029,7.326,7.155,7.083,6.759,6.966,6.75,6.741,6.849,7.658999,6.677999,6.552,6.552,7.02,6.84,6.93,7.101,6.705,6.776999,6.804,6.615,6.498,7.047,7.065,6.921,6.894,7.848,8.118,7.182,7.191,7.146,7.074,6.813,6.237,6.57,6.759,7.118999,6.957,7.416,7.155,6.776999,6.849,6.813,6.975,6.822,6.48,7.056,6.615,6.561,6.696,7.488,7.227,7.236
27797850024,1/18/2016,605112205 1 kWh,kWh,6.768,6.579,6.462,6.651,26.256,6.552,6.75,7.02,6.561,6.759,7.047,7.164,6.705,7.137,35.20338462,7.353,6.939,6.723,7.047,6.831,6.795,7.065,7.137,6.741,6.741,6.759,7.002,6.84,6.984,6.66,6.462,6.687,6.858,6.947999,6.759,7.128,6.48,6.534,6.687,6.885,7.11,6.831,7.056,6.867,6.903,6.768,6.741,7.137,6.867,7.164,6.822,6.795,6.669,7.074,6.984,6.804,6.849,6.894,6.795,6.516,6.786,7.137,6.705,6.894,6.786,7.02,6.399,7.776,7.928999,7.623,7.101,7.587,7.371,7.506,7.559999,7.038,7.65,7.515,7.425,7.236,8.082,7.479,8.091,7.515,7.227,7.559999,7.983,7.542,7.434,7.335,7.452,7.730999,6.876,7.460999,7.047,7.245,7.559999,7.92,7.569,6.984,7.65,7.308,6.714,6.975,6.903,7.623,7.344,6.903,7.083,7.317,7.128,6.776999,6.552,6.786,7.983,8.082,8.046,7.254,7.164,6.84,6.335999,6.57,6.552,6.984,7.388999,7.308,7.074,7.11,6.606,6.804,6.327,6.201,6.498,6.696,8.063999,7.353,6.399,6.768,6.552,6.444,6.984,7.209,7.425,7.236,7.317,6.453,6.75,6.462,6.93,7.083,7.227,7.02,7.289999,6.525,6.677999,6.48,6.705,7.02,6.669,6.957,7.245,6.723,6.867,6.849,6.444,6.57,6.57,6.759,7.056,7.326,7.227,6.165,6.246,6.804,6.642,6.642,6.984,6.903,6.732,6.93,6.291,6.039,6.552,6.93,7.074,7.164,6.894,7.236,6.975,6.903,7.074,6.894,6.705,6.831,7.092,7.191,7.668,6.993,6.831,7.281,7.308,7.821,7.460999,7.2,7.164,7.164,7.722,7.631999,7.074,7.776,7.289999,7.551,8.073,7.587,7.335,7.434,7.533,8.000999,7.217999,7.839,7.326,7.227,8.000999,7.308,7.092,7.605,7.434,7.506,7.658999,7.002,7.289999,8.000999,7.497,7.866,7.101,7.182,7.614,7.559999,7.65,7.497,7.289999,7.407,8.316,7.416,7.983,7.263,7.128,7.901999,7.901999,7.596,7.767,7.434,7.722,7.641,7.506,7.695,7.38,7.559999,8.181,7.658999,7.371,7.730999,7.263,7.596,7.785,7.631999,7.623,7.362,7.128,7.893,7.443,7.272,7.605,7.02,7.254,7.596,7.236,7.173,7.785,7.118999,7.460999,7.605,7.164,7.416,7.191,7.047,7.587,7.587,7.182,7.344
27797850024,1/19/2016,605112205 1 kWh,kWh,7.02,7.11,7.695,7.596,29.868,7.326,7.101,7.2,7.488,8.973,7.631999,7.443,6.966,7.038,38.90953815,7.11,7.425,7.614,7.802999,7.038,7.182,7.047,7.128,7.605,7.829999,7.209,7.029,7.164,7.173,7.443,7.866,7.335,7.118999,7.587,7.118999,7.272,7.92,8.334,7.749,7.137,7.164,7.353,7.812,7.730999,7.434,6.984,7.182,7.11,7.578,7.695,7.587,7.083,7.11,7.137,7.344,7.605,7.839,7.74,7.263,7.38,7.704,7.344,7.812,7.776,7.884,7.299,7.407,7.272,8.568,9.179999,8.495999,8.063999,7.848,8.118,8.127,8.703,8.757,8.775,8.289,8.000999,8.396999,7.928999,8.127,8.639999,8.721,8.099999,8.019,8.108999,8.252999,8.28,8.441999,8.163,7.641,7.488,7.488,7.326,7.785,7.623,7.695,7.794,7.623,8.622,7.668,7.434,7.47,7.506,7.893,7.614,7.434,7.335,7.614,7.658999,6.912,6.966,7.173,7.47,8.379,7.488,7.704,7.281,7.695,7.443,7.407,7.371,7.388999,7.308,7.623,7.434,7.217999,8.091,8.973,8.396999,7.722,7.488,7.542,7.452,7.182,7.191,7.605,7.353,7.191,7.289999,6.984,7.164,7.578,7.425,7.254,7.398,7.460999,7.227,7.388999,7.398,7.65,7.371,7.272,7.335,7.317,7.38,7.605,7.631999,7.857,7.524,7.443,7.191,7.308,7.083,7.128,7.776,7.74,7.326,7.164,7.056,7.479,7.515,7.038,7.038,7.308,7.047,7.128,7.101,7.217999,7.434,7.488,7.236,7.308,7.056,7.407,7.254,7.317,7.559999,7.299,7.272,7.263,8.613,8.82,7.785,8.235,8.019,7.802999,7.686,7.911,8.063999,7.839,7.730999,7.965,7.605,8.028,8.28,7.658999,7.614,7.848,7.695,8.037,7.965,7.596,7.658999,7.488,8.46,9.179999,8.837999,8.108999,7.893,8.063999,8.28,7.965,8.019,8.181,8.054999,8.226,8.441999,8.901,8.73,7.911,7.713,8.181,7.821,7.569,7.488,7.695,7.542,7.344,8.046,7.829999,7.479,7.398,7.317,7.443,7.749,7.686,7.452,7.47,7.578,7.2,8.009999,7.587,7.289999,7.326,7.388999,7.578,8.019,7.425,7.587,7.515,7.578,7.434,7.658999,7.236,7.460999,7.631999,7.353,7.695,7.569,7.452,7.488,7.289999,7.533,7.344,7.101,7.326,7.362,7.227,7.631999,7.128,7.515,7.128,7.155,7.677,7.443,7.056,7.118999
27797850024,1/20/2016,605112205 1 kWh,kWh,7.083,7.758,7.695,7.11,30.084,7.128,7.038,7.335,7.425,7.263,6.975,7.065,7.335,7.497,38.39723077,7.236,7.353,7.092,7.479,7.569,7.407,7.209,6.966,7.695,8.981999,8.127,7.452,7.137,7.344,7.596,7.893,7.533,7.308,7.047,7.083,7.802999,7.901999,7.371,7.227,7.056,7.38,7.829999,7.668,7.217999,7.155,7.254,7.506,7.407,7.236,7.344,7.335,7.47,7.829999,7.299,6.975,7.182,7.533,7.344,7.74,7.217999,7.173,7.101,7.263,7.938,7.173,7.362,7.559999,7.730999,8.217,7.911,7.479,7.686,8.46,8.693999,8.631,8.127,8.019,7.65,7.893,8.361,7.92,7.776,7.884,7.901999,8.063999,8.450999,8.495999,7.956,7.928999,8.243999,8.118,8.306999,7.776,7.578,7.776,7.65,7.677,8.28,7.928999,8.639999,7.821,8.271,7.893,7.542,8.865,8.037,8.226,7.884,8.073,8.865,7.875,7.65,8.046,8.559,7.416,7.254,7.785,8.073,8.361,7.74,7.875,7.227,7.47,7.893,7.326,7.848,8.127,7.641,7.893,7.038,7.209,7.038,7.083,8.568,7.641,7.758,7.460999,7.182,7.776,6.993,7.056,6.714,7.623,7.776,7.74,7.460999,7.11,7.254,6.876,6.597,7.164,7.479,8.648999,8.019,7.38,6.903,7.056,7.587,6.66,7.11,7.245,7.227,7.956,6.506999,6.831,6.804,7.281,7.425,7.074,7.137,6.687,6.633,7.587,7.146,7.371,7.191,7.631999,6.363,6.408,7.191,6.921,7.559999,7.164,7.317,7.029,6.768,6.921,7.092,7.038,7.460999,7.524,6.939,7.245,7.245,7.317,7.658999,6.957,7.254,7.587,8.271,8.721,7.631999,7.631999,7.668,8.163,7.542,7.614,7.631999,7.758,7.658999,7.686,7.821,7.74,7.524,7.551,7.704,7.829999,7.730999,8.73,8.082,8.469,8.405999,7.812,7.677,7.821,8.054999,7.839,7.559999,8.207999,7.631999,7.686,7.92,7.730999,8.198999,7.47,7.631999,7.802999,7.407,6.867,6.768,7.677,7.866,8.559,8.334,8.441999,7.335,7.416,7.47,7.263,7.559999,7.542,7.353,8.243999,8.514,8.297999,8.091,7.497,7.515,7.317,7.587,7.821,7.641,7.641,7.65,7.559999,7.767,7.587,7.425,7.452,7.236,7.128,6.947999,7.335,7.245,7.137,7.083,7.289999,7.335,7.038,7.011,7.092,7.263,7.038,6.993,7.308,7.02,6.947999,6.947999,7.038,7.299
